1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
29,3,20529,9,4,2,3,0,4,1,0,0,48,38,1
38,3,7807,11,15,2,4,0,4,1,0,0,48,38,1
41,3,12390,11,15,2,4,0,4,1,0,0,48,38,1
19,1,10813,8,2,2,10,0,4,1,0,0,48,38,1
17,1,15284,11,15,2,10,0,4,1,0,0,48,38,1
26,3,12874,12,5,2,3,0,4,1,110,0,48,38,1
21,1,20188,11,15,2,10,0,1,1,0,0,49,38,1
37,3,3629,11,15,2,0,0,4,1,0,0,49,38,1
27,3,2583,7,3,2,3,0,4,1,0,0,49,38,1
24,4,16625,15,1,2,4,0,4,1,0,0,49,38,1
37,4,21484,15,1,2,11,0,4,1,0,0,49,38,1
39,4,11978,8,2,2,11,0,4,1,0,0,49,38,1
20,8,15523,8,2,2,14,0,4,1,0,0,49,38,1
17,0,18149,9,4,2,10,0,4,1,107,0,49,38,1
12,3,7972,15,1,2,10,0,4,1,110,0,49,38,1
46,8,10739,9,4,2,14,0,4,1,110,0,49,38,1
36,3,4413,12,5,4,9,1,4,0,0,12,49,38,1
21,3,5816,9,4,2,3,0,4,1,0,36,49,38,1
41,3,9003,15,1,0,0,1,2,0,0,0,50,38,1
23,3,11735,9,4,4,11,1,3,0,0,0,50,38,1
25,3,5605,9,4,0,3,1,4,0,0,0,50,38,1
36,3,20658,10,7,0,3,1,4,0,0,0,50,38,1
17,3,4681,9,4,4,3,1,4,0,0,0,50,38,1
17,5,6946,9,4,4,9,1,4,0,0,0,50,38,1
32,3,18311,14,6,4,9,1,4,0,0,0,50,38,1
28,3,7130,8,2,0,0,4,4,0,0,0,50,38,1
37,3,284,7,3,0,3,4,4,0,0,0,50,38,1
13,3,4975,9,4,6,9,4,4,0,0,0,50,38,1
26,3,3302,15,1,0,11,4,4,0,0,0,50,38,1
13,5,12486,15,1,2,0,5,4,0,0,0,50,38,1
15,6,3676,9,4,2,3,5,4,0,0,0,50,38,1
9,3,7196,9,4,2,3,5,4,0,0,0,50,38,1
22,6,9002,9,4,2,3,5,4,0,0,0,50,38,1
37,3,17232,12,5,2,3,5,4,0,0,0,50,38,1
9,1,15073,9,4,2,9,5,4,0,0,0,50,38,1
18,8,15539,9,4,2,14,5,4,0,0,0,50,38,1
13,5,14457,15,1,2,11,0,0,1,0,0,50,38,1
28,3,20583,15,1,2,12,0,1,1,0,0,50,38,1
23,3,19860,15,1,2,0,0,2,1,0,0,50,38,1
12,3,7306,9,4,2,3,0,2,1,0,0,50,38,1
40,3,16353,6,11,2,11,0,2,1,0,0,50,38,1
40,0,19744,14,6,0,3,1,2,1,0,0,50,38,1
30,5,11637,15,1,2,9,0,3,1,0,0,50,38,1
25,3,10557,9,4,2,0,0,4,1,0,0,50,38,1
27,3,6202,10,7,2,0,0,4,1,0,0,50,38,1
15,5,2435,15,1,2,2,0,4,1,0,0,50,38,1
22,3,3902,15,1,2,2,0,4,1,0,0,50,38,1
28,4,8584,15,1,2,2,0,4,1,0,0,50,38,1
14,3,11021,15,1,2,2,0,4,1,0,0,50,38,1
28,3,12699,15,1,2,2,0,4,1,0,0,50,38,1
17,5,14462,15,1,2,2,0,4,1,0,0,50,38,1
15,3,2287,8,2,2,2,0,4,1,0,0,50,38,1
21,3,15842,8,2,2,2,0,4,1,0,0,50,38,1
6,3,18116,8,2,2,2,0,4,1,0,0,50,38,1
45,5,20152,9,4,2,2,0,4,1,0,0,50,38,1
22,5,16105,12,5,2,2,0,4,1,0,0,50,38,1
19,3,3787,11,15,2,2,0,4,1,0,0,50,38,1
17,3,3860,11,15,2,2,0,4,1,0,0,50,38,1
17,3,9139,11,15,2,2,0,4,1,0,0,50,38,1
35,5,15261,11,15,2,2,0,4,1,0,0,50,38,1
19,5,411,15,1,2,3,0,4,1,0,0,50,38,1
27,0,1142,15,1,2,3,0,4,1,0,0,50,38,1
19,3,4661,15,1,2,3,0,4,1,0,0,50,38,1
26,3,7918,15,1,2,3,0,4,1,0,0,50,38,1
17,3,14253,15,1,2,3,0,4,1,0,0,50,38,1
21,3,16330,15,1,2,3,0,4,1,0,0,50,38,1
15,4,16469,15,1,2,3,0,4,1,0,0,50,38,1
25,3,17076,15,1,2,3,0,4,1,0,0,50,38,1
18,3,19766,15,1,2,3,0,4,1,0,0,50,38,1
25,5,20509,15,1,2,3,0,4,1,0,0,50,38,1
21,3,20375,8,2,2,3,0,4,1,0,0,50,38,1
35,3,6174,7,3,2,3,0,4,1,0,0,50,38,1
14,3,9926,7,3,2,3,0,4,1,0,0,50,38,1
38,5,20400,7,3,2,3,0,4,1,0,0,50,38,1
21,3,1043,9,4,2,3,0,4,1,0,0,50,38,1
14,4,1247,9,4,2,3,0,4,1,0,0,50,38,1
18,3,1669,9,4,2,3,0,4,1,0,0,50,38,1
31,3,1833,9,4,2,3,0,4,1,0,0,50,38,1
16,3,1974,9,4,2,3,0,4,1,0,0,50,38,1
14,3,2933,9,4,2,3,0,4,1,0,0,50,38,1
17,1,6416,9,4,2,3,0,4,1,0,0,50,38,1
16,3,8800,9,4,2,3,0,4,1,0,0,50,38,1
21,3,9333,9,4,2,3,0,4,1,0,0,50,38,1
32,3,10877,9,4,2,3,0,4,1,0,0,50,38,1
19,3,13430,9,4,2,3,0,4,1,0,0,50,38,1
26,6,13482,9,4,2,3,0,4,1,0,0,50,38,1
19,3,15031,9,4,2,3,0,4,1,0,0,50,38,1
21,3,15873,9,4,2,3,0,4,1,0,0,50,38,1
29,3,15875,9,4,2,3,0,4,1,0,0,50,38,1
35,3,16540,9,4,2,3,0,4,1,0,0,50,38,1
25,3,17414,9,4,2,3,0,4,1,0,0,50,38,1
19,3,19919,9,4,2,3,0,4,1,0,0,50,38,1
8,3,20875,9,4,2,3,0,4,1,0,0,50,38,1
28,3,21067,9,4,2,3,0,4,1,0,0,50,38,1
29,4,869,12,5,2,3,0,4,1,0,0,50,38,1
29,3,1533,12,5,2,3,0,4,1,0,0,50,38,1
38,1,4797,12,5,2,3,0,4,1,0,0,50,38,1
15,3,9788,12,5,2,3,0,4,1,0,0,50,38,1
36,3,11216,12,5,2,3,0,4,1,0,0,50,38,1
22,3,21381,12,5,2,3,0,4,1,0,0,50,38,1
27,3,7019,14,6,2,3,0,4,1,0,0,50,38,1
22,3,7326,14,6,2,3,0,4,1,0,0,50,38,1
25,1,9799,14,6,2,3,0,4,1,0,0,50,38,1
28,5,12032,5,10,2,3,0,4,1,0,0,50,38,1
39,3,1067,11,15,2,3,0,4,1,0,0,50,38,1
35,3,1511,11,15,2,3,0,4,1,0,0,50,38,1
21,3,10628,11,15,2,3,0,4,1,0,0,50,38,1
37,3,10826,11,15,2,3,0,4,1,0,0,50,38,1
28,3,17121,11,15,2,3,0,4,1,0,0,50,38,1
34,5,21251,11,15,2,4,0,4,1,0,0,50,38,1
16,3,9587,11,15,2,6,0,4,1,0,0,50,38,1
20,3,631,9,4,2,9,0,4,1,0,0,50,38,1
36,3,2845,9,4,2,9,0,4,1,0,0,50,38,1
51,3,3046,9,4,2,9,0,4,1,0,0,50,38,1
20,6,4695,9,4,2,9,0,4,1,0,0,50,38,1
17,3,9328,9,4,2,9,0,4,1,0,0,50,38,1
20,5,18807,9,4,2,9,0,4,1,0,0,50,38,1
45,3,20083,9,4,2,9,0,4,1,0,0,50,38,1
22,3,20297,9,4,2,9,0,4,1,0,0,50,38,1
27,3,20686,9,4,2,9,0,4,1,0,0,50,38,1
34,3,20749,9,4,2,9,0,4,1,0,0,50,38,1
28,3,20781,9,4,2,9,0,4,1,0,0,50,38,1
40,3,1067,12,5,2,9,0,4,1,0,0,50,38,1
24,3,1417,12,5,2,9,0,4,1,0,0,50,38,1
28,3,2267,12,5,2,9,0,4,1,0,0,50,38,1
31,3,3820,12,5,2,9,0,4,1,0,0,50,38,1
33,4,4667,12,5,2,9,0,4,1,0,0,50,38,1
38,5,7077,12,5,2,9,0,4,1,0,0,50,38,1
17,3,8005,12,5,2,9,0,4,1,0,0,50,38,1
12,3,19221,12,5,2,9,0,4,1,0,0,50,38,1
25,1,19381,12,5,2,9,0,4,1,0,0,50,38,1
17,5,671,14,6,2,9,0,4,1,0,0,50,38,1
17,5,3131,14,6,2,9,0,4,1,0,0,50,38,1
22,3,3931,14,6,2,9,0,4,1,0,0,50,38,1
19,3,7222,14,6,2,9,0,4,1,0,0,50,38,1
12,4,9562,14,6,2,9,0,4,1,0,0,50,38,1
17,3,11021,14,6,2,9,0,4,1,0,0,50,38,1
23,5,11808,14,6,2,9,0,4,1,0,0,50,38,1
42,4,12610,14,6,2,9,0,4,1,0,0,50,38,1
18,3,12885,14,6,2,9,0,4,1,0,0,50,38,1
28,4,17952,14,6,2,9,0,4,1,0,0,50,38,1
21,6,350,10,7,2,9,0,4,1,0,0,50,38,1
51,3,2361,10,7,2,9,0,4,1,0,0,50,38,1
16,3,3444,10,7,2,9,0,4,1,0,0,50,38,1
14,3,4477,11,15,2,9,0,4,1,0,0,50,38,1
9,1,20198,15,1,2,10,0,4,1,0,0,50,38,1
26,1,4964,9,4,2,10,0,4,1,0,0,50,38,1
17,3,4748,15,1,2,11,0,4,1,0,0,50,38,1
21,3,12021,15,1,2,11,0,4,1,0,0,50,38,1
18,3,14262,15,1,2,11,0,4,1,0,0,50,38,1
35,5,18495,15,1,2,11,0,4,1,0,0,50,38,1
17,3,21007,15,1,2,11,0,4,1,0,0,50,38,1
25,3,17140,7,3,2,11,0,4,1,0,0,50,38,1
40,3,2066,9,4,2,11,0,4,1,0,0,50,38,1
16,3,2629,9,4,2,11,0,4,1,0,0,50,38,1
30,3,4696,9,4,2,11,0,4,1,0,0,50,38,1
13,3,9654,9,4,2,11,0,4,1,0,0,50,38,1
14,3,11066,9,4,2,11,0,4,1,0,0,50,38,1
21,4,14733,9,4,2,11,0,4,1,0,0,50,38,1
29,3,17121,9,4,2,11,0,4,1,0,0,50,38,1
20,3,17420,9,4,2,11,0,4,1,0,0,50,38,1
23,3,19060,9,4,2,11,0,4,1,0,0,50,38,1
18,3,10886,12,5,2,11,0,4,1,0,0,50,38,1
37,3,20041,12,5,2,11,0,4,1,0,0,50,38,1
21,3,1659,11,15,2,11,0,4,1,0,0,50,38,1
15,3,2480,11,15,2,11,0,4,1,0,0,50,38,1
44,4,3786,11,15,2,11,0,4,1,0,0,50,38,1
41,4,6068,11,15,2,11,0,4,1,0,0,50,38,1
33,3,7300,11,15,2,11,0,4,1,0,0,50,38,1
30,3,7371,11,15,2,11,0,4,1,0,0,50,38,1
39,3,9367,11,15,2,11,0,4,1,0,0,50,38,1
26,4,10931,11,15,2,11,0,4,1,0,0,50,38,1
41,5,19714,11,15,2,11,0,4,1,0,0,50,38,1
34,3,20812,11,15,2,11,0,4,1,0,0,50,38,1
23,3,4965,15,1,2,12,0,4,1,0,0,50,38,1
38,3,13572,9,4,2,12,0,4,1,0,0,50,38,1
20,4,21607,15,1,2,13,0,4,1,0,0,50,38,1
31,3,1074,12,5,2,13,0,4,1,0,0,50,38,1
31,3,4628,11,15,2,13,0,4,1,0,0,50,38,1
16,3,4873,11,15,2,13,0,4,1,0,0,50,38,1
22,3,9945,11,15,2,13,0,4,1,0,0,50,38,1
30,3,13339,11,15,2,13,0,4,1,0,0,50,38,1
31,8,16801,9,4,2,14,0,4,1,0,0,50,38,1
46,8,840,11,15,2,14,0,4,1,0,0,50,38,1
33,8,20891,11,15,2,14,0,4,1,0,0,50,38,1
19,3,5231,9,4,0,0,1,4,1,0,0,50,38,1
28,0,5400,9,4,4,0,1,4,1,0,0,50,38,1
40,5,20236,11,15,6,2,1,4,1,0,0,50,38,1
33,0,12538,9,4,0,3,1,4,1,0,0,50,38,1
33,3,13866,9,4,0,3,1,4,1,0,0,50,38,1
33,3,13880,9,4,0,3,1,4,1,0,0,50,38,1
21,3,20010,9,4,0,3,1,4,1,0,0,50,38,1
50,3,10042,12,5,3,3,1,4,1,0,0,50,38,1
16,3,9396,8,2,4,3,1,4,1,0,0,50,38,1
29,3,10383,9,4,4,3,1,4,1,0,0,50,38,1
25,3,10775,9,4,4,3,1,4,1,0,0,50,38,1
15,3,11035,9,4,4,3,1,4,1,0,0,50,38,1
13,3,11267,9,4,4,3,1,4,1,0,0,50,38,1
27,3,10061,14,6,0,9,1,4,1,0,0,50,38,1
11,3,8686,9,4,4,9,1,4,1,0,0,50,38,1
9,3,4429,12,5,4,9,1,4,1,0,0,50,38,1
34,3,5149,12,5,4,9,1,4,1,0,0,50,38,1
19,5,2175,14,6,4,9,1,4,1,0,0,50,38,1
22,0,19874,14,6,4,9,1,4,1,0,0,50,38,1
11,3,20389,14,6,4,9,1,4,1,0,0,50,38,1
38,5,15106,14,6,6,9,1,4,1,0,0,50,38,1
20,5,7647,9,4,4,10,1,4,1,0,0,50,38,1
42,3,20120,9,4,0,11,1,4,1,0,0,50,38,1
34,3,17559,9,4,4,11,1,4,1,0,0,50,38,1
35,3,6438,11,15,0,2,2,4,1,0,0,50,38,1
27,3,1866,15,1,0,11,4,4,1,0,0,50,38,1
5,3,23,9,4,4,2,1,4,1,11,0,50,38,1
23,0,19480,12,5,4,3,1,4,0,12,0,50,38,1
36,3,5751,9,4,0,9,1,4,1,15,0,50,38,1
20,4,14419,9,4,2,2,0,4,1,19,0,50,38,1
25,3,6224,8,2,2,3,0,4,1,19,0,50,38,1
22,4,1937,7,3,2,3,0,4,1,19,0,50,38,1
35,3,3526,9,4,2,3,0,4,1,19,0,50,38,1
47,4,6586,9,4,2,3,0,4,1,19,0,50,38,1
29,3,19583,9,4,2,3,0,4,1,19,0,50,38,1
38,3,21506,9,4,2,3,0,4,1,19,0,50,38,1
30,3,210,12,5,2,3,0,4,1,19,0,50,38,1
30,4,10266,12,5,2,3,0,4,1,19,0,50,38,1
36,3,18222,12,5,2,3,0,4,1,19,0,50,38,1
29,5,18327,14,6,2,3,0,4,1,19,0,50,38,1
28,4,5663,11,15,2,3,0,4,1,19,0,50,38,1
26,3,8305,14,6,2,9,0,4,1,19,0,50,38,1
30,3,15665,14,6,2,9,0,4,1,19,0,50,38,1
24,5,6013,10,7,2,9,0,4,1,19,0,50,38,1
35,5,8338,9,4,2,11,0,4,1,19,0,50,38,1
42,5,9021,9,4,2,11,0,4,1,19,0,50,38,1
27,3,6829,9,4,2,13,0,4,1,19,0,50,38,1
49,6,4910,14,6,2,3,0,2,1,27,0,50,38,1
51,3,8203,10,7,2,9,0,4,1,27,0,50,38,1
47,3,10480,9,4,0,3,1,4,1,53,0,50,38,1
19,4,7148,9,4,4,12,1,4,1,53,0,50,38,1
38,5,2112,11,15,0,2,4,4,1,53,0,50,38,1
13,3,96,9,4,2,11,5,4,0,62,0,50,38,1
35,3,9874,15,1,2,3,0,4,1,62,0,50,38,1
17,3,6193,9,4,2,3,0,4,1,62,0,50,38,1
15,3,16277,11,15,2,3,0,4,1,62,0,50,38,1
38,5,15621,12,5,2,11,0,4,1,62,0,50,38,1
33,3,20061,8,2,2,13,0,4,1,62,0,50,38,1
34,3,16069,11,15,2,3,0,4,1,83,0,50,38,1
17,3,9742,9,4,2,3,0,4,1,94,0,50,38,1
19,3,1334,8,2,2,3,5,4,0,107,0,50,38,1
28,3,8097,9,4,2,2,0,4,1,107,0,50,38,1
10,3,7842,9,4,2,3,0,4,1,107,0,50,38,1
37,4,16849,9,4,2,3,0,4,1,107,0,50,38,1
14,6,20342,10,7,2,3,0,4,1,107,0,50,38,1
14,6,17247,9,4,2,9,0,4,1,107,0,50,38,1
19,3,5711,12,5,2,9,0,4,1,107,0,50,38,1
19,6,6593,9,4,2,10,0,4,1,107,0,50,38,1
22,3,236,9,4,2,11,0,4,1,107,0,50,38,1
42,3,4627,12,5,2,11,0,4,1,107,0,50,38,1
9,3,21253,15,1,2,13,0,4,1,107,0,50,38,1
30,3,4318,15,1,2,2,0,4,1,110,0,50,38,1
24,3,14388,9,4,2,2,0,4,1,110,0,50,38,1
17,4,16402,9,4,2,3,0,4,1,110,0,50,38,1
21,3,20909,9,4,2,3,0,4,1,110,0,50,38,1
18,5,9102,12,5,2,3,0,4,1,110,0,50,38,1
34,6,11358,10,7,2,3,0,4,1,110,0,50,38,1
32,3,5134,11,15,2,3,0,4,1,110,0,50,38,1
41,5,10741,11,15,2,7,0,4,1,110,0,50,38,1
24,3,16710,9,4,2,9,0,4,1,110,0,50,38,1
17,3,2773,12,5,2,9,0,4,1,110,0,50,38,1
27,3,4335,12,5,2,9,0,4,1,110,0,50,38,1
28,1,11671,12,5,2,9,0,4,1,110,0,50,38,1
31,4,14264,10,7,2,9,0,4,1,110,0,50,38,1
33,5,20037,12,5,2,11,0,4,1,110,0,50,38,1
35,5,3038,11,15,2,11,0,4,1,110,0,50,38,1
30,3,4309,11,15,2,13,0,4,1,110,0,50,38,1
39,3,7657,9,4,4,3,1,4,0,113,0,50,38,1
29,1,3143,12,5,0,9,1,4,0,113,0,50,38,1
20,0,21069,15,1,5,3,1,4,1,113,0,50,38,1
5,5,10154,15,1,4,11,3,2,1,118,0,50,38,1
25,3,7528,15,1,2,3,0,4,1,118,0,50,38,1
33,3,2109,9,4,2,3,0,4,1,118,0,50,38,1
30,3,12271,9,4,2,3,0,4,1,118,0,50,38,1
30,3,4319,12,5,2,3,0,4,1,118,0,50,38,1
38,3,8596,12,5,2,3,0,4,1,118,0,50,38,1
33,4,7818,14,6,2,9,0,4,1,118,0,50,38,1
22,3,7811,10,7,2,9,0,4,1,118,0,50,38,1
26,3,19571,10,7,2,9,0,4,1,118,0,50,38,1
26,4,5844,15,1,2,11,0,4,1,118,0,50,38,1
29,6,1714,14,6,4,9,1,4,0,0,12,50,38,1
19,0,7414,9,4,2,0,0,4,1,0,36,50,38,1
23,3,8880,7,3,2,3,0,4,1,0,36,50,38,1
10,3,10260,9,4,2,11,0,4,1,0,36,50,38,1
33,3,3955,11,15,2,3,0,2,1,0,38,50,38,1
27,5,16372,15,1,2,2,0,4,1,0,38,50,38,1
42,3,19211,15,1,2,2,0,4,1,0,38,50,38,1
15,3,1392,9,4,2,3,0,4,1,0,38,50,38,1
40,3,15295,9,4,2,11,0,4,1,0,38,50,38,1
24,4,2165,11,15,2,11,0,4,1,0,38,50,38,1
24,4,10828,11,15,2,11,0,4,1,0,38,50,38,1
12,3,20609,11,15,2,11,0,4,1,0,38,50,38,1
36,3,367,9,4,2,3,0,4,1,0,39,50,38,1
24,4,3151,9,4,2,3,0,4,1,0,39,50,38,1
37,3,5343,11,15,2,3,0,4,1,0,39,50,38,1
20,3,14709,11,15,2,3,0,4,1,0,39,50,38,1
15,4,4758,11,15,2,4,0,4,1,0,39,50,38,1
13,3,4588,9,4,2,9,0,4,1,0,39,50,38,1
11,3,3709,15,1,2,11,0,4,1,0,39,50,38,1
26,3,2146,9,4,2,11,0,4,1,0,39,50,38,1
16,3,11656,9,4,2,11,0,4,1,0,39,50,38,1
14,3,886,9,4,2,3,0,4,1,0,42,50,38,1
28,3,8106,9,4,2,3,0,4,1,0,42,50,38,1
36,3,4103,12,5,2,3,0,4,1,0,42,50,38,1
36,1,8905,12,5,2,9,0,4,1,0,42,50,38,1
17,3,1003,14,6,2,9,0,4,1,0,42,50,38,1
21,3,148,15,1,5,6,1,4,1,0,62,50,38,1
51,3,10490,15,1,2,11,0,4,1,0,67,50,38,1
66,4,4140,9,4,2,3,0,4,1,0,68,50,38,1
24,4,1216,14,6,2,3,5,4,0,0,69,50,38,1
24,4,3970,15,1,2,3,0,4,1,0,69,50,38,1
27,4,7971,12,5,2,9,0,4,1,0,69,50,38,1
29,3,18577,10,7,2,9,0,4,1,0,69,50,38,1
32,3,8779,9,4,2,11,0,4,1,0,69,50,38,1
15,3,2862,12,5,5,3,1,4,1,0,79,50,38,1
8,3,17766,15,1,2,0,5,2,0,0,0,51,38,1
32,3,17528,9,4,4,3,1,4,0,0,0,51,38,1
27,1,643,7,3,0,10,1,4,0,0,0,51,38,1
31,3,5739,9,4,0,7,4,4,0,0,0,51,38,1
31,6,7033,8,2,0,9,4,4,0,0,0,51,38,1
48,8,1449,8,2,2,14,5,4,0,0,0,51,38,1
32,4,20866,15,1,2,2,0,1,1,0,0,51,38,1
15,0,20637,9,4,2,9,0,1,1,0,0,51,38,1
24,3,10717,15,1,2,2,0,4,1,0,0,51,38,1
27,3,12215,15,1,2,2,0,4,1,0,0,51,38,1
34,6,8207,11,15,2,2,0,4,1,0,0,51,38,1
30,3,9456,11,15,2,2,0,4,1,0,0,51,38,1
16,3,9331,15,1,2,3,0,4,1,0,0,51,38,1
19,3,398,15,1,2,4,0,4,1,0,0,51,38,1
30,5,4644,11,15,2,4,0,4,1,0,0,51,38,1
25,5,4892,15,1,2,5,0,4,1,0,0,51,38,1
29,3,177,11,15,2,5,0,4,1,0,0,51,38,1
28,0,9006,15,1,2,9,0,4,1,0,0,51,38,1
24,3,19419,9,4,2,9,0,4,1,0,0,51,38,1
28,3,6485,10,7,2,9,0,4,1,0,0,51,38,1
19,1,5721,15,1,2,10,0,4,1,0,0,51,38,1
21,1,12571,7,3,2,10,0,4,1,0,0,51,38,1
31,1,17966,7,3,2,10,0,4,1,0,0,51,38,1
35,1,7324,11,15,2,10,0,4,1,0,0,51,38,1
13,3,636,15,1,2,13,0,4,1,0,0,51,38,1
34,3,5001,9,4,2,13,0,4,1,0,0,51,38,1
47,8,6515,0,12,2,14,0,4,1,0,0,51,38,1
30,1,20610,15,1,0,3,1,4,1,0,0,51,38,1
32,0,10126,12,5,4,3,1,4,1,0,0,51,38,1
37,3,4159,11,15,0,13,1,4,1,0,0,51,38,1
27,3,863,12,5,4,3,1,4,1,12,0,51,38,1
14,1,17452,15,1,2,10,0,4,1,19,0,51,38,1
28,3,3783,15,1,0,2,1,4,1,53,0,51,38,1
16,3,8736,11,15,2,6,0,4,1,118,0,51,38,1
12,1,14856,8,2,4,10,1,4,1,0,12,51,38,1
27,3,16897,9,4,2,3,0,4,1,0,39,51,38,1
30,3,5953,9,4,2,3,0,4,1,0,0,52,38,1
35,3,21378,10,7,2,3,0,4,1,0,0,52,38,1
34,0,20192,11,15,2,3,0,4,1,0,0,52,38,1
30,3,20360,15,1,2,7,0,4,1,0,0,52,38,1
19,1,7914,15,1,2,10,0,4,1,0,0,52,38,1
17,1,10131,11,15,2,10,0,4,1,0,0,52,38,1
29,3,4309,11,15,2,0,0,4,1,0,0,53,38,1
27,4,400,15,1,2,2,0,4,1,0,0,53,38,1
9,3,14512,9,4,2,2,0,4,1,0,0,53,38,1
29,5,10650,15,1,2,3,0,4,1,0,0,53,38,1
9,3,17883,9,4,2,9,0,4,1,0,0,53,38,1
44,5,1090,6,11,2,11,0,4,1,0,0,53,38,1
31,0,15902,9,4,0,3,4,4,1,0,0,53,38,1
27,3,6442,15,1,0,6,4,4,1,0,0,53,38,1
50,5,1989,11,15,2,13,0,4,1,101,0,53,38,1
48,5,5303,11,15,2,3,0,4,1,0,0,54,38,1
22,8,16963,9,4,2,14,5,4,0,0,0,55,38,1
56,5,14779,15,1,2,11,0,4,1,0,0,55,38,1
38,3,8560,15,1,2,13,0,4,1,0,0,55,38,1
62,0,19749,10,7,6,3,1,4,1,0,0,55,38,1
17,8,5229,15,1,2,14,5,4,0,110,0,55,38,1
60,8,14226,12,5,2,14,0,4,1,115,0,55,38,1
55,8,1633,10,7,2,14,0,4,1,0,68,55,38,1
27,3,4824,15,1,2,0,5,4,0,0,69,55,38,1
18,0,254,10,7,4,9,1,0,0,0,0,56,38,1
19,1,6038,8,2,4,10,1,2,0,0,0,56,38,1
24,3,7951,12,5,0,3,4,2,0,0,0,56,38,1
28,3,11552,11,15,3,7,4,2,0,0,0,56,38,1
18,4,7281,9,4,4,3,1,4,0,0,0,56,38,1
36,3,16298,12,5,4,3,1,4,0,0,0,56,38,1
12,3,8366,10,7,0,9,1,4,0,0,0,56,38,1
33,5,10975,10,7,0,9,1,4,0,0,0,56,38,1
17,5,9315,14,6,4,9,1,4,0,0,0,56,38,1
16,3,12654,10,7,4,9,1,4,0,0,0,56,38,1
13,0,14563,9,4,4,10,1,4,0,0,0,56,38,1
18,3,7426,11,15,0,13,1,4,0,0,0,56,38,1
17,3,3205,12,5,0,9,3,4,0,0,0,56,38,1
31,5,6827,10,7,4,9,4,4,0,0,0,56,38,1
43,1,12739,9,4,6,9,4,4,0,0,0,56,38,1
22,3,7610,9,4,2,3,5,4,0,0,0,56,38,1
11,3,18187,9,4,2,3,5,4,0,0,0,56,38,1
21,3,9430,11,15,2,3,5,4,0,0,0,56,38,1
16,5,18200,15,1,2,9,5,4,0,0,0,56,38,1
36,1,9382,9,4,2,9,5,4,0,0,0,56,38,1
19,1,21334,12,5,2,9,5,4,0,0,0,56,38,1
14,3,522,14,6,2,9,5,4,0,0,0,56,38,1
21,5,1239,9,4,2,11,5,4,0,0,0,56,38,1
38,0,20959,12,5,2,3,0,1,1,0,0,56,38,1
40,8,17900,15,1,2,14,0,1,1,0,0,56,38,1
18,0,12487,11,15,2,0,0,2,1,0,0,56,38,1
39,6,18677,8,2,2,2,0,2,1,0,0,56,38,1
30,3,17405,5,10,2,2,0,2,1,0,0,56,38,1
18,3,13095,11,15,2,2,0,2,1,0,0,56,38,1
29,3,19453,11,15,2,2,0,2,1,0,0,56,38,1
30,3,11264,11,15,2,7,0,2,1,0,0,56,38,1
10,5,12961,11,15,2,7,0,2,1,0,0,56,38,1
27,6,20051,12,5,2,9,0,2,1,0,0,56,38,1
32,4,21258,10,7,2,9,0,2,1,0,0,56,38,1
40,4,19738,11,15,2,9,0,2,1,0,0,56,38,1
14,5,11584,15,1,2,11,0,2,1,0,0,56,38,1
29,3,18084,15,1,2,11,0,2,1,0,0,56,38,1
44,5,19008,15,1,2,11,0,2,1,0,0,56,38,1
29,5,16354,11,15,2,11,0,2,1,0,0,56,38,1
20,3,19804,9,4,4,3,1,2,1,0,0,56,38,1
15,3,4288,9,4,0,10,1,2,1,0,0,56,38,1
30,3,13054,9,4,4,11,1,2,1,0,0,56,38,1
45,3,20927,15,1,2,0,0,4,1,0,0,56,38,1
32,0,8380,7,3,2,0,0,4,1,0,0,56,38,1
21,3,5133,11,15,2,0,0,4,1,0,0,56,38,1
27,3,2911,15,1,2,2,0,4,1,0,0,56,38,1
11,3,4357,15,1,2,2,0,4,1,0,0,56,38,1
18,5,5422,15,1,2,2,0,4,1,0,0,56,38,1
31,3,10066,15,1,2,2,0,4,1,0,0,56,38,1
19,5,11475,15,1,2,2,0,4,1,0,0,56,38,1
8,3,11831,15,1,2,2,0,4,1,0,0,56,38,1
15,1,11962,15,1,2,2,0,4,1,0,0,56,38,1
16,3,13113,15,1,2,2,0,4,1,0,0,56,38,1
27,3,15159,15,1,2,2,0,4,1,0,0,56,38,1
34,3,16804,15,1,2,2,0,4,1,0,0,56,38,1
25,3,18323,15,1,2,2,0,4,1,0,0,56,38,1
19,3,19731,15,1,2,2,0,4,1,0,0,56,38,1
24,3,6374,7,3,2,2,0,4,1,0,0,56,38,1
42,3,4711,9,4,2,2,0,4,1,0,0,56,38,1
8,3,6301,9,4,2,2,0,4,1,0,0,56,38,1
22,3,16166,0,12,2,2,0,4,1,0,0,56,38,1
24,3,1020,11,15,2,2,0,4,1,0,0,56,38,1
33,3,2363,11,15,2,2,0,4,1,0,0,56,38,1
31,4,2903,11,15,2,2,0,4,1,0,0,56,38,1
18,5,4127,11,15,2,2,0,4,1,0,0,56,38,1
20,3,5511,11,15,2,2,0,4,1,0,0,56,38,1
31,4,6778,11,15,2,2,0,4,1,0,0,56,38,1
24,3,8590,11,15,2,2,0,4,1,0,0,56,38,1
28,3,17451,11,15,2,2,0,4,1,0,0,56,38,1
27,4,17496,11,15,2,2,0,4,1,0,0,56,38,1
36,3,1995,15,1,2,3,0,4,1,0,0,56,38,1
