1,2,3,4,5,6,7,8,9
10,10,600026660,4,4,14,6,61019,187416
10,10,600026649,2,2,8,28,61952,265350
11,11,357490,2,2,8,28,883,44690
11,11,357489,2,2,8,28,4716,401408
11,11,357485,2,2,8,28,6422,121976
11,11,357512,2,2,8,28,8065,369952
11,11,357495,2,2,8,28,10373,160071
11,11,357503,2,2,8,28,11104,54964
11,11,357487,2,2,8,28,15026,301187
11,11,357482,2,2,8,28,15026,373469
11,11,357478,2,2,3,5,15914,71963
11,11,357481,2,2,8,28,19315,418537
11,11,357500,2,2,8,28,21479,88832
11,11,357498,2,2,8,28,22941,116853
11,11,357511,2,2,8,28,23279,284966
11,11,357486,2,2,8,28,23379,361304
11,11,357480,2,2,8,28,25634,191063
11,11,357491,2,2,8,28,25782,253872
11,11,357502,4,4,14,6,30984,407094
11,11,357501,2,2,8,28,37110,56329
11,11,357505,2,2,8,28,38117,308334
11,11,357479,2,2,8,28,39546,156239
11,11,357534,2,2,3,5,44136,406615
11,11,357477,2,2,8,28,45019,387303
11,11,357506,2,2,8,28,46480,227789
11,11,357493,2,2,8,28,46507,131990
11,11,357494,2,2,8,28,48835,196928
11,11,357504,2,2,3,5,50575,147947
11,11,357564,2,2,3,5,50806,55467
11,11,357507,2,2,8,28,52620,15965
11,11,357497,2,2,8,28,52805,113763
11,11,357492,2,2,8,28,54532,271097
11,11,357488,2,2,8,28,60285,14673
11,11,357614,2,2,2,24,62036,366739
11,11,357476,3,3,11,27,62177,382001
11,11,357496,2,2,8,28,63230,51911
11,11,357484,2,2,3,5,63571,93623
11,11,357483,2,2,3,5,65719,427925
11,11,357976,2,2,8,28,65803,219503
11,11,357563,2,2,3,5,67297,262898
12,12,104771,2,2,8,28,709,36097
12,12,104769,2,2,8,28,13540,208764
12,12,104772,2,2,8,28,16994,395758
12,12,104768,2,2,8,28,57325,180711
12,12,104770,2,2,8,28,71043,235030
13,13,30084155,2,2,8,28,2151,316938
13,13,30084149,2,2,8,28,2958,388366
13,13,30084142,2,2,8,28,9389,305513
13,13,30084143,2,2,8,28,10335,248190
13,13,30084152,2,2,8,28,13938,5968
13,13,30084148,2,2,8,28,14751,270619
13,13,30084154,2,2,8,28,38783,182608
13,13,30084126,2,2,8,28,39852,237237
13,13,30084150,2,2,8,28,46480,12056
13,13,30084145,2,2,8,28,49110,110788
13,13,30084146,2,2,8,28,49110,135907
13,13,30084151,2,2,8,28,54785,188559
13,13,30084153,2,2,8,28,68335,330084
13,13,30084156,2,2,8,28,71048,291689
14,14,14497972,2,2,8,28,8192,445471
14,14,14497973,2,2,8,28,10327,201918
15,15,11863,2,2,8,28,20070,415663
16,16,92841,2,2,8,28,10283,356707
16,16,92846,2,2,8,28,21454,77279
16,16,92843,2,2,8,28,27223,351796
16,16,92842,2,2,8,28,40403,186183
16,16,92844,2,2,8,28,52234,321623
16,16,93278,2,2,8,28,65131,290530
17,17,29065,2,2,8,28,37491,82873
17,17,29054,2,2,8,28,60735,222954
17,17,29064,2,2,8,28,60933,244362
17,17,29055,2,2,8,28,61545,77262
17,17,29053,2,2,7,26,70229,266772
1,1,9129385,2,2,8,28,3578,3749
1,1,9129400,2,2,8,28,8457,392254
1,1,9129401,2,2,8,28,9109,59572
1,1,9129384,2,2,8,28,20070,276585
1,1,9129397,2,2,8,28,24473,311567
1,1,9129405,2,2,8,28,25630,419710
1,1,9129390,2,2,8,28,25657,40607
1,1,9129383,2,2,8,28,25657,57338
1,1,9129392,2,2,8,28,25675,402375
1,1,9129388,2,2,8,28,31436,205199
1,1,9129386,2,2,8,28,32313,398516
1,1,9129361,2,2,8,28,37519,360317
1,1,9129389,2,2,8,28,56483,441063
1,1,9129391,2,2,8,28,57148,164040
1,1,9134745,2,2,8,28,64146,348430
1,1,9129399,2,2,8,28,65719,13675
1,1,9129453,2,2,8,28,69278,271005
2,2,203642,2,2,8,28,4282,9395
2,2,203909,2,2,8,28,30497,101802
2,2,203639,2,2,8,28,33366,200141
2,2,203640,2,2,8,28,33366,300301
3,3,13166,2,2,8,28,13281,249316
4,4,31180,2,2,8,28,3643,371599
4,4,31179,2,2,8,28,32372,346110
4,4,31182,2,2,8,28,61403,71935
4,4,31181,2,2,8,28,65689,445611
5,5,29816,2,2,8,28,17607,293969
6,6,23572,2,2,8,28,45619,298872
7,7,57527,2,2,8,28,13863,409370
7,7,57530,2,2,8,28,48219,193842
7,7,57529,2,2,8,28,59993,308957
7,7,57528,2,2,8,28,66174,429437
7,7,57518,2,2,8,28,66880,249944
8,8,22560,2,2,8,28,45710,295128
8,8,22561,2,2,8,28,61164,398234
9,9,52678,2,2,8,28,25174,23720
9,9,52680,2,2,8,28,27075,10984
9,9,52675,2,2,8,28,29388,324923
9,9,52681,2,2,8,28,61403,151374
9,9,52694,2,2,8,28,71119,418980
10,10,600031383,2,2,8,28,3938,38869
10,10,600031382,2,2,8,28,3938,53129
10,10,600032633,2,2,8,28,12197,380119
10,10,600031300,2,2,8,28,22063,187930
10,10,600031333,2,2,8,28,25153,53122
10,10,600031286,2,2,8,28,25675,193908
10,10,600031332,2,2,8,28,29155,20241
10,10,600031316,2,2,8,28,31192,128495
10,10,600031314,2,2,8,28,34291,362507
10,10,600031291,2,2,8,28,36866,6184
10,10,600031392,2,2,8,28,38753,284966
10,10,600031389,2,2,8,28,38943,271878
10,10,600031315,2,2,8,28,39228,234706
10,10,600031313,2,2,8,28,39228,416604
10,10,600031318,2,2,8,28,40523,219216
10,10,600031385,2,2,8,28,44941,316433
10,10,600031301,2,2,8,28,49504,410062
10,10,600031388,2,2,8,28,55366,127239
10,10,600031287,2,2,8,28,55474,63435
10,10,600031302,2,2,8,28,55474,129516
10,10,600031330,2,2,8,28,57083,451836
10,10,600031404,2,2,8,28,59857,103498
10,10,600031387,2,2,8,28,62179,335092
10,10,600031319,2,2,8,28,63149,158205
10,10,600031320,2,2,8,28,63149,333328
10,10,600031321,2,2,8,28,65262,260607
10,10,600031331,2,2,8,28,69757,200503
10,10,600031312,2,2,8,28,71430,81150
10,10,600031329,2,2,8,28,71430,104618
10,10,600031317,2,2,8,28,71430,284148
11,11,367289,2,2,8,28,761,352057
11,11,367300,2,2,8,28,1430,229315
11,11,369158,2,2,8,28,6742,145724
11,11,368322,2,2,8,28,6955,414899
11,11,367309,2,2,8,28,8579,51804
11,11,369149,3,3,11,27,10519,186885
11,11,367297,2,2,8,28,12120,356437
11,11,368323,2,2,8,28,14044,178062
11,11,368514,2,2,8,28,17596,421211
11,11,368915,2,2,8,28,20070,407700
11,11,368919,3,3,11,27,21072,5686
11,11,367292,2,2,8,28,25590,107936
11,11,367294,2,2,8,28,25590,266274
11,11,369152,2,2,8,28,28053,85
11,11,367288,2,2,3,5,29465,381469
11,11,367293,2,2,8,28,31549,113965
11,11,368913,2,2,8,28,32052,16204
11,11,368972,2,2,3,5,32244,362946
11,11,367304,2,2,8,28,33612,289602
11,11,368916,4,4,14,6,33705,427786
11,11,368912,2,2,8,28,34255,225886
11,11,369153,2,2,8,28,35456,52855
11,11,369150,2,2,8,28,35930,229246
11,11,368918,2,2,8,28,37337,182536
11,11,367305,2,2,8,28,37604,71840
11,11,367291,2,2,8,28,37748,194090
11,11,367301,2,2,8,28,39197,179123
11,11,367308,3,3,11,27,40168,103657
11,11,367296,3,3,11,27,40168,370000
11,11,367307,2,2,3,5,41809,257188
11,11,368909,2,2,8,28,42318,423589
11,11,367295,2,2,8,28,48896,60666
11,11,367312,2,2,8,28,48896,342088
11,11,367303,2,2,8,28,55242,19035
11,11,368914,2,2,8,28,55242,51805
11,11,368910,2,2,8,28,57068,444783
11,11,367299,4,4,14,6,59152,342438
11,11,367302,2,2,8,28,59949,257048
11,11,368911,2,2,8,28,62148,293672
11,11,367290,2,2,8,28,64941,59159
11,11,367298,2,2,8,28,69661,357874
11,11,369155,2,2,8,28,70932,337084
11,11,367306,2,2,8,28,71700,346396
11,11,368447,2,2,3,5,72100,303230
11,11,368032,2,2,8,28,72491,232508
11,11,368917,2,2,8,28,72998,178086
11,11,367311,2,2,8,28,73054,277680
12,12,107074,2,2,8,28,3557,216253
12,12,107071,2,2,8,28,18147,99031
12,12,107090,2,2,8,28,25786,399612
12,12,107091,2,2,8,28,27206,240953
12,12,107087,2,2,8,28,27725,291128
12,12,107089,2,2,2,24,36866,185320
12,12,107070,2,2,8,28,42204,216902
12,12,107123,2,2,8,28,43166,324568
12,12,107075,2,2,8,28,53554,226221
12,12,107093,2,2,8,28,54406,50047
12,12,107092,2,2,8,28,54406,234269
12,12,107072,2,2,8,28,70010,252776
12,12,107073,2,2,8,28,70406,79635
13,13,30090333,2,2,8,28,1831,282161
13,13,30090351,2,2,8,28,4034,182335
13,13,30090331,2,2,8,28,6975,65376
13,13,30090315,2,2,8,28,7871,51263
13,13,30090355,2,2,8,28,9958,300708
13,13,30090314,2,2,8,28,10677,282356
13,13,30090346,2,2,8,28,17224,421186
13,13,30090352,2,2,8,28,17991,186965
13,13,30090353,2,2,8,28,23261,245428
13,13,30090358,2,2,8,28,31549,110799
13,13,30090332,2,2,8,28,37433,305836
13,13,30090341,4,4,14,6,39360,197234
13,13,30090357,2,2,8,28,40496,218080
13,13,30090349,2,2,8,28,43636,159134
13,13,30090377,4,4,14,6,43647,46599
13,13,30090345,2,2,8,28,47268,375179
13,13,30090316,2,2,8,28,50651,429248
13,13,30090356,2,2,8,28,52153,407113
13,13,30090343,2,2,8,28,53110,400819
13,13,30090348,2,2,8,28,55900,103398
13,13,30090342,2,2,8,28,56081,214395
13,13,30090354,2,2,8,28,56903,308919
13,13,30090447,2,2,8,28,57267,5470
13,13,30090350,2,2,8,28,64135,345842
13,13,30090344,2,2,8,28,69866,78237
13,13,30090573,2,2,8,28,71396,415211
13,13,30090347,2,2,8,28,71430,373408
14,14,14500112,2,2,8,28,9310,35864
14,14,14500113,2,2,8,28,12376,204431
14,14,14500120,2,2,8,28,12772,137325
14,14,14500115,2,2,8,28,22336,351921
14,14,14500110,2,2,8,28,48898,93053
14,14,14500116,4,4,14,6,49761,411336
14,14,14500122,2,2,8,28,64146,230720
14,14,14500125,2,2,8,28,65689,63776
16,16,95637,2,2,8,28,32029,374558
16,16,95634,2,2,8,28,33139,300361
16,16,95597,2,2,8,28,43781,396604
16,16,95641,2,2,8,28,47732,38551
16,16,95640,2,2,8,28,47732,152904
16,16,95598,2,2,8,28,48092,366289
16,16,95652,2,2,8,28,61255,4236
17,17,29626,2,2,8,28,55474,309064
11,11,21078,2,2,8,28,22336,448339
11,11,42819,2,2,8,28,46200,417927
13,13,27099,5,5,18,7,61403,342206
13,13,29006,5,5,18,7,66513,82444
16,16,13380,2,2,5,11,23349,415289
16,16,8263,5,5,18,7,71485,114066
1,1,5997600,2,2,8,28,59726,111827
1,1,5997800,2,2,8,28,59726,123534
9,9,6402,2,2,8,28,22336,186279
11,11,13477,2,2,8,28,12897,253937
11,11,46973,2,2,8,28,51686,121862
13,13,3522,2,2,5,11,6974,105301
1,1,4946600,2,2,8,28,47254,275757
3,3,1171,2,2,8,28,10681,213852
7,7,2630,5,5,18,7,24199,4130
10,10,381,2,2,8,28,1471,203562
10,10,7912,2,2,8,28,22083,70153
11,11,35062,5,5,18,7,37731,222857
11,11,35082,2,2,8,28,37731,289939
11,11,53997,2,2,8,28,59483,225287
11,11,54000,2,2,8,28,59483,254137
12,12,29545,2,2,8,28,16979,423746
12,12,15273,2,2,5,11,30682,297879
12,12,29543,2,2,8,28,32244,347400
13,13,16915,2,2,8,28,34590,155237
14,14,902050,2,2,8,28,44605,446097
14,14,1318850,5,5,18,7,67307,148907
14,14,1348150,2,2,8,28,70095,70025
16,16,10650,5,5,18,7,41809,133257
12,12,23734,2,2,5,11,39312,361144
1,1,287100,2,2,8,28,3008,64751
1,1,763900,2,2,8,28,7946,265812
1,1,785500,2,2,8,28,8180,361576
1,1,958450,2,2,8,28,9334,57182
1,1,5199200,2,2,8,28,20305,368784
1,1,2761300,2,2,8,28,27619,91952
1,1,3026450,2,2,8,28,29618,366059
1,1,3676700,5,5,18,7,33524,311986
1,1,4859250,4,4,14,6,46326,44771
1,1,7545700,2,2,8,28,72169,334838
2,2,3103,2,2,8,28,8192,329870
2,2,2721,2,2,8,28,11476,297974
2,2,11546,2,2,8,28,15260,58800
2,2,4936,5,5,21,13,29195,275104
2,2,11935,2,2,8,28,44605,349153
4,4,8490,2,2,8,28,20614,390066
4,4,8796,2,2,8,28,34733,185630
4,4,5216,2,2,8,28,54756,219638
4,4,1461,5,5,18,7,65689,400230
6,6,5377,4,4,14,6,21997,44969
6,6,3204,2,2,8,28,32244,118313
6,6,7741,2,2,5,11,63333,45484
6,6,3946,2,2,5,11,67252,117801
7,7,8874,2,2,8,28,21189,65194
7,7,18925,2,2,8,28,29936,39160
7,7,15299,2,2,8,28,49092,32157
8,8,4879,5,5,18,7,25920,211806
9,9,9750,2,2,8,28,17784,98180
9,9,6370,2,2,5,11,18888,145412
9,9,3755,2,2,5,11,28941,440187
9,9,12257,2,2,5,11,38396,193034
9,9,7288,2,2,8,28,43913,152901
9,9,12315,2,2,8,28,51070,150528
9,9,5454,2,2,5,11,60419,370497
9,9,3592,2,2,8,28,71430,59757
11,11,1271,2,2,8,28,561,103261
11,11,6169,2,2,8,28,6682,181735
11,11,65799,2,2,8,28,18925,151734
11,11,27870,2,2,8,28,29260,169027
11,11,31154,5,5,18,7,32029,131123
11,11,35333,2,2,8,28,38177,334548
11,11,37927,2,2,8,28,42110,277359
11,11,61657,2,2,8,28,44605,121597
11,11,42996,2,2,8,28,46326,326880
11,11,48885,2,2,8,28,53818,68694
11,11,49048,2,2,8,28,53818,333328
11,11,49186,2,2,8,28,53970,203930
11,11,53389,2,2,8,28,57784,125384
11,11,6993,2,2,8,28,61658,266324
11,11,60393,2,2,8,28,66613,281768
12,12,22852,2,2,8,28,11394,331566
12,12,37919,2,2,8,28,12791,340441
12,12,23132,2,2,8,28,19349,105325
12,12,15073,5,5,18,7,25729,156849
12,12,15074,2,2,8,28,25729,339629
12,12,32593,2,2,5,11,39633,242928
12,12,19515,2,2,5,11,42776,173151
12,12,8344,5,5,18,7,45915,267853
12,12,29317,2,2,8,28,50443,209953
12,12,13554,2,2,8,28,55242,167101
12,12,13876,2,2,8,28,61403,75795
12,12,16114,5,5,18,7,72169,1713
13,13,4182,2,2,8,28,8265,288935
13,13,5262,4,4,14,6,10335,111166
13,13,25327,2,2,5,11,23435,189291
13,13,12669,2,2,8,28,27615,189927
13,13,12962,2,2,8,28,27810,56746
13,13,13059,2,2,8,28,27810,236520
13,13,3270,2,2,8,28,38837,39381
13,13,18171,2,2,8,28,39036,7004
13,13,19799,2,2,8,28,43385,196073
13,13,27893,5,5,18,7,63219,265302
13,13,14281,2,2,8,28,72100,33214
14,14,22500,2,2,8,28,1419,272093
14,14,184250,2,2,8,28,8692,258660
14,14,342750,2,2,8,28,13983,97598
14,14,385725,2,2,8,28,17885,245384
14,14,788000,2,2,8,28,37489,258712
14,14,1061950,2,2,8,28,53877,189928
14,14,1159125,2,2,8,28,60186,110911
15,15,3175,2,2,8,28,27743,314010
16,16,10067,2,2,8,28,17832,97543
16,16,16435,2,2,8,28,37498,21802
16,16,7144,2,2,5,11,69841,26480
16,16,7147,2,2,8,28,69841,69463
16,16,4564,5,5,18,7,70331,271713
16,16,13546,2,2,8,28,71485,22040
17,17,10500,2,2,5,11,15026,293383
17,17,9985,2,2,8,28,30497,399545
17,17,5384,2,2,8,28,39914,184812
16,16,5793,2,2,8,28,52381,313152
1,1,1092250,4,4,13,4,10639,434567
1,1,1489300,2,2,8,28,13506,79217
3,3,3304,2,2,8,28,31380,438157
3,3,3983,2,2,8,28,41415,323951
7,7,3806,5,5,18,7,274,367706
7,7,4172,2,2,8,28,29260,446324
9,9,6295,5,5,18,7,15026,237345
9,9,11445,2,2,5,11,27318,298430
9,9,6823,2,2,5,11,31549,307880
9,9,6825,2,2,5,11,31549,413483
9,9,1114,2,2,5,11,32111,302030
9,9,12790,5,5,18,7,70780,164178
9,9,12792,2,2,8,28,70780,264090
10,10,691,2,2,8,28,2766,376487
10,10,7842,2,2,8,28,21938,301364
10,10,20455,2,2,8,28,53554,357103
10,10,24583,2,2,8,28,64425,61271
11,11,22187,2,2,8,28,23858,366793
11,11,22192,2,2,8,28,23858,415171
11,11,22890,2,2,8,28,24946,99615
12,12,4525,2,2,8,28,11993,326553
12,12,12991,2,2,8,28,21945,361310
12,12,12989,2,2,8,28,28659,117237
16,16,3293,4,4,14,6,25573,171322
16,16,14331,2,2,8,28,52881,412551
7,7,11349,2,2,8,28,45058,391792
2,2,7231,2,2,8,28,43205,403375
5,5,8486,5,5,21,13,44605,114909
9,9,5414,2,2,8,28,54611,380011
13,13,44068,2,2,8,28,29952,180861
11,11,13368,5,5,18,7,12808,247667
11,11,65821,2,2,8,28,72169,268139
1,1,2753900,2,2,8,28,27590,157104
1,1,3565200,2,2,8,28,32313,98788
1,1,5155700,2,2,8,28,50030,114420
3,3,2068,2,2,8,28,18946,102759
3,3,5115,2,2,8,28,54073,131392
6,6,3718,2,2,8,28,5226,42151
6,6,3719,2,2,8,28,5226,444539
6,6,7605,2,2,8,28,18920,370359
7,7,8133,5,5,18,7,69841,349985
7,7,17023,2,2,5,11,71653,185493
7,7,6355,2,2,8,28,72174,445860
9,9,14483,4,4,14,6,38396,59990
10,10,12862,2,2,8,28,31549,380903
10,10,24539,2,2,8,28,64346,203913
11,11,81930,2,2,8,28,30221,139792
11,11,73418,2,2,8,28,57085,196912
11,11,82041,2,2,3,5,64372,123315
13,13,44067,2,2,8,28,29952,351141
16,16,5495,2,2,8,28,39278,97867
17,17,921,2,2,8,28,70292,148358
17,17,10566,2,2,8,28,72582,359505
1,1,900,4,4,14,6,21485,326750
12,12,36365,2,2,8,28,5592,245328
1,1,9000046,2,2,8,28,12069,190574
1,1,9000315,5,5,21,13,12780,101602
1,1,9000316,2,2,8,28,12780,214477
1,1,9000062,5,5,21,13,20105,230622
1,1,9000063,5,5,21,13,20105,330311
1,1,9000080,2,2,8,28,24400,409099
1,1,9000459,2,2,8,28,50150,187489
3,3,3881,2,2,8,28,40087,371747
3,3,4567,5,5,22,18,47713,27036
3,3,4570,5,5,22,18,47713,131427
3,3,4884,2,2,8,28,52191,97598
3,3,5683,2,2,8,28,60730,386589
4,4,6330,2,2,8,28,27075,139247
4,4,2672,2,2,8,28,30868,10809
4,4,6754,2,2,8,28,49158,172308
4,4,9045,2,2,8,28,49835,79230
4,4,6806,2,2,8,28,52381,297327
6,6,7871,2,2,8,28,5815,48398
6,6,3045,2,2,5,11,9576,266148
6,6,9635,2,2,8,28,25492,309981
6,6,7839,2,2,5,11,29964,137745
7,7,8479,5,5,18,7,4497,178977
7,7,9487,2,2,8,28,37478,337895
8,8,1249,2,2,8,28,6617,271843
8,8,2715,2,2,5,11,11993,107149
8,8,3702,2,2,5,11,17823,343277
8,8,7889,2,2,8,28,42961,113655
8,8,9365,2,2,7,26,50715,184741
8,8,11991,5,5,22,18,65719,171427
9,9,16007,2,2,8,28,49372,125995
9,9,17898,2,2,8,28,59747,393362
10,10,541,2,2,8,28,2343,189368
10,10,1311,2,2,8,28,4329,143317
10,10,18352,4,4,14,6,46452,157687
10,10,18353,4,4,14,6,46452,159163
11,11,94055,2,2,8,28,2958,342826
11,11,94078,2,2,8,28,3578,268299
11,11,94079,2,2,8,28,3578,423094
11,11,94123,2,2,8,28,7918,154886
11,11,94755,2,2,8,28,10517,336507
11,11,94309,2,2,8,28,11124,286440
11,11,94224,2,2,8,28,15026,439291
11,11,94232,2,2,8,28,17002,307880
11,11,91688,2,2,8,28,17882,40113
11,11,88248,2,2,8,28,25920,133020
11,11,94678,2,2,8,28,33366,388836
11,11,94485,2,2,8,28,40857,18016
11,11,83201,2,2,8,28,40857,418488
11,11,94546,2,2,8,28,45750,432676
11,11,94560,2,2,8,28,48336,213427
11,11,94605,2,2,8,28,52460,98556
11,11,92105,2,2,8,28,54691,212359
11,11,94676,2,2,3,5,56732,163292
11,11,94756,4,4,13,4,63805,399768
11,11,94441,2,2,8,28,64560,256380
11,11,94772,5,5,18,7,65689,214597
11,11,94794,2,2,8,28,69671,102611
11,11,94795,2,2,8,28,69671,149751
11,11,94816,2,2,8,28,70326,357820
12,12,2687,5,5,21,13,691,230746
12,12,2688,5,5,21,13,691,365506
12,12,20838,2,2,8,28,9005,240671
12,12,1929,2,2,8,28,10373,103568
12,12,1930,2,2,8,28,10373,263201
12,12,20005,5,5,18,7,13263,207528
12,12,1935,2,2,8,28,13608,155224
12,12,22010,2,2,8,28,25209,120294
12,12,18181,2,2,8,28,61268,337304
12,12,7113,2,2,8,28,69841,351921
12,12,31387,2,2,8,28,71430,44178
13,13,47782,2,2,8,28,274,298650
13,13,47984,2,2,8,28,8265,146868
13,13,47781,2,2,8,28,13995,84030
13,13,47696,2,2,8,28,20098,203930
13,13,47702,2,2,8,28,20098,284213
13,13,47783,4,4,14,6,25897,273456
13,13,47694,2,2,8,28,29853,73851
13,13,47709,2,2,8,28,35985,254506
13,13,48027,2,2,8,28,42621,152850
13,13,47712,2,2,5,11,45710,61981
13,13,47935,2,2,8,28,45721,270899
13,13,47966,2,2,8,28,50502,403652
13,13,48030,2,2,8,28,62132,434633
13,13,47798,2,2,8,28,69866,168747
13,13,47800,2,2,8,28,71719,24252
13,13,48703,2,2,8,28,73615,89443
14,14,620,2,2,8,28,7826,448387
14,14,622,5,5,19,9,29620,44178
14,14,635,4,4,14,6,69841,423313
15,15,3006,2,2,8,28,21061,275600
15,15,3007,2,2,8,28,21061,361304
15,15,3791,5,5,22,18,68385,272528
16,16,14893,4,4,14,6,15026,161671
16,16,17983,2,2,5,11,19353,283060
16,16,12746,5,5,18,7,21454,263350
16,16,12990,2,2,8,28,28766,114663
16,16,11771,2,2,8,28,32372,58147
17,17,550,2,2,8,28,11075,107034
17,17,3363,5,5,21,13,14003,336166
17,17,2403,2,2,8,28,23158,36660
17,17,8829,5,5,18,7,38396,196754
17,17,799,2,2,8,28,47215,174278
17,17,10541,2,2,8,28,55242,58274
17,17,10668,2,2,8,28,61989,60774
3,3,6815,2,2,8,28,36614,269541
5,5,10049,2,2,8,28,3503,277629
5,5,10050,2,2,8,28,44605,367347
6,6,8591,5,5,19,9,62098,388613
9,9,18635,2,2,8,28,29025,366267
9,9,18634,2,2,8,28,61403,247333
10,10,13549,2,2,8,28,32313,254200
13,13,57932,2,2,8,28,966,381990
13,13,57396,2,2,5,11,1396,84146
13,13,57274,2,2,8,28,1396,415222
13,13,57209,2,2,8,28,3634,15498
13,13,57355,5,5,18,7,12652,171114
13,13,57578,2,2,8,28,13006,246244
13,13,57088,2,2,8,28,13694,319185
13,13,57923,2,2,5,11,15012,409034
13,13,57273,2,2,8,28,18061,187716
13,13,57275,2,2,8,28,18061,340073
13,13,57249,2,2,8,28,18061,397776
13,13,57085,2,2,8,28,19346,98361
13,13,57086,2,2,8,28,19346,116343
13,13,57087,2,2,5,11,20049,23908
13,13,57924,2,2,5,11,20049,285485
13,13,57053,2,2,8,28,20070,248829
13,13,57598,2,2,8,28,21454,25739
13,13,57655,2,2,5,11,21880,331948
13,13,57601,2,2,8,28,22083,130911
13,13,57902,2,2,8,28,23261,408416
13,13,57380,2,2,8,28,24199,158816
13,13,57379,2,2,8,28,24199,446066
13,13,57551,4,4,13,4,24341,47613
13,13,57554,2,2,8,28,25675,113573
13,13,57921,2,2,8,28,27810,421267
13,13,57108,2,2,8,28,27855,429719
13,13,57349,2,2,8,28,28453,104472
13,13,57397,2,2,8,28,28594,352024
13,13,57116,2,2,8,28,29331,3725
13,13,45808,2,2,8,28,30412,24348
13,13,57343,2,2,5,11,31445,22912
13,13,57597,2,2,8,28,31681,310539
13,13,30064426,2,2,8,28,32244,4464
13,13,57417,2,2,7,26,32244,82639
13,13,57600,2,2,8,28,34032,410311
13,13,57362,2,2,8,28,34097,79707
13,13,57363,5,5,18,7,34097,258505
13,13,57375,2,2,8,28,34229,413863
13,13,57359,2,2,5,11,34590,125399
13,13,57393,2,2,8,28,37519,38019
13,13,57347,2,2,8,28,37748,373625
13,13,57435,2,2,8,28,38396,356285
13,13,57387,2,2,8,28,38943,111035
13,13,57122,2,2,8,28,39244,174663
13,13,57042,2,2,8,28,39278,129125
13,13,57361,2,2,5,11,39278,152363
13,13,57134,2,2,8,28,40056,402867
13,13,57135,2,2,8,28,40127,50364
13,13,57138,2,2,8,28,42906,294616
13,13,57348,2,2,8,28,43576,253025
13,13,57929,2,2,8,28,43906,221512
13,13,57918,2,2,8,28,44508,77109
13,13,57926,2,2,8,28,45333,8266
13,13,57147,5,5,18,7,45520,315222
13,13,57398,2,2,8,28,47249,162502
13,13,57489,2,2,8,28,49750,368055
13,13,57369,2,2,5,11,51070,438877
13,13,57080,2,2,8,28,51751,111886
13,13,57920,2,2,8,28,52663,41615
13,13,57656,2,2,5,11,54003,285006
13,13,57200,4,4,14,6,54152,271069
13,13,57658,2,2,8,28,54152,333336
13,13,57160,5,5,21,13,55223,165352
13,13,57117,2,2,8,28,55242,279667
13,13,57513,5,5,18,7,60088,117599
13,13,57946,2,2,8,28,62690,20919
13,13,57150,2,2,8,28,64411,22088
13,13,57388,2,2,5,11,65689,152828
13,13,57374,2,2,5,11,65689,339961
13,13,30079201,2,2,8,28,70997,72729
13,13,57614,5,5,21,13,70997,180719
13,13,57947,2,2,8,28,71430,97999
13,13,57171,2,2,8,28,71430,249123
13,13,57407,2,2,8,28,71640,296792
13,13,57190,5,5,19,9,72578,216392
17,17,11142,2,2,8,28,11075,152377
11,11,117287,2,2,8,28,34862,126856
11,11,117466,2,2,8,28,44577,112005
11,11,117467,2,2,8,28,44577,266569
16,16,25521,5,5,18,7,3552,35528
1,1,9013903,2,2,8,28,7285,222480
1,1,9014028,2,2,8,28,21771,206911
1,1,9014008,5,5,21,13,34097,423466
1,1,9059829,5,5,18,7,51098,445045
1,1,9013987,2,2,8,28,62277,105640
2,2,201211,2,2,8,28,28142,19037
2,2,201000,2,2,8,28,52300,314759
3,3,6654,2,2,8,28,72100,80255
4,4,6392,2,2,8,28,9060,64256
4,4,8936,4,4,14,6,43283,248363
6,6,9481,2,2,8,28,11993,96658
6,6,9483,4,4,13,4,37690,103261
6,6,9479,2,2,8,28,52234,93364
10,10,14817,2,2,8,28,37748,379932
10,10,26044,5,5,15,8,69945,424906
11,11,121622,2,2,8,28,762,239955
11,11,121642,5,5,18,7,5149,286575
11,11,121662,5,5,21,13,8292,196634
11,11,121663,2,2,8,28,8521,141434
11,11,121696,2,2,8,28,20070,447004
11,11,121765,2,2,8,28,32313,368530
11,11,121790,2,2,8,28,42512,392258
11,11,121809,2,2,8,28,48397,72968
11,11,122548,2,2,8,28,56834,119860
11,11,121846,2,2,8,28,56840,147857
11,11,121866,2,2,8,28,62179,307494
11,11,122342,5,5,21,13,64803,230111
12,12,41157,2,2,5,11,8929,355802
12,12,41161,5,5,18,7,11124,335284
12,12,41140,2,2,8,28,28456,360949
12,12,41202,5,5,18,7,61403,140261
13,13,61729,2,2,7,26,27554,197460
13,13,61746,2,2,8,28,43030,100391
13,13,61641,2,2,5,11,53917,32362
14,14,8831,2,2,8,28,8265,242750
14,14,8855,2,2,8,28,15532,114204
14,14,8868,2,2,8,28,60706,115363
14,14,8970,2,2,7,26,64296,419196
17,17,11773,2,2,8,28,7384,384619
7,7,17040,2,2,8,28,72174,90324
2,2,18925,2,2,8,28,44666,230303
2,2,19462,5,5,18,7,71740,69380
4,4,2478,2,2,8,28,9886,32558
4,4,3494,2,2,8,28,33940,418059
4,4,3696,2,2,8,28,65131,203838
4,4,3697,2,2,8,28,65131,404690
4,4,3002,2,2,8,28,67591,99518
